 Seconds	 Resist. (Ohm)
  13354 	10020.281 
  13356 	10020.2693 
  13359 	10020.2615 
  13361 	10020.2728 
  13363 	10020.2767 
  13365 	10020.2694 
  13367 	10020.2822 
  13369 	10020.2741 
  13371 	10020.2609 
  13373 	10020.275 
  13376 	10020.2716 
  13378 	10020.277 
  13380 	10020.2737 
  13382 	10020.2774 
  13384 	10020.2622 
  13386 	10020.2725 
  13388 	10020.2771 
  13390 	10020.2697 
  13393 	10020.2622 
  13395 	10020.2875 
  13397 	10020.2674 
  13399 	10020.2686 
  13401 	10020.2863 
  13403 	10020.2771 
  13405 	10020.2721 
  13407 	10020.2798 
  13410 	10020.2806 
  13412 	10020.2622 
  13414 	10020.2755 
  13416 	10020.2821 
  13418 	10020.2809 
  13420 	10020.2692 
  13422 	10020.2855 
  13424 	10020.2696 
  13427 	10020.2793 
  13429 	10020.2651 
  13431 	10020.2817 
  13433 	10020.2702 
  13435 	10020.2794 
  13437 	10020.2688 
  13439 	10020.2754 
  13441 	10020.2796 
  13444 	10020.2721 
  13446 	10020.2823 
  13448 	10020.2866 
  13450 	10020.2756 
  13452 	10020.2673 
  13454 	10020.2652 
  13456 	10020.2748 
  13459 	10020.267 
  13461 	10020.2717 
  13463 	10020.2702 
  13465 	10020.2818 
  13467 	10020.2642 
  13469 	10020.264 
  13471 	10020.2784 
  13473 	10020.2833 
  13475 	10020.2737 
  13478 	10020.2599 
  13480 	10020.2795 
  13482 	10020.2637 
  13484 	10020.2769 
  13486 	10020.2854 
  13488 	10020.2624 
  13490 	10020.2685 
  13492 	10020.2815 
  13495 	10020.2764 
  13497 	10020.2655 
  13499 	10020.2667 
  13501 	10020.276 
  13503 	10020.2816 
  13505 	10020.2637 
  13507 	10020.2706 
  13509 	10020.269 
  13512 	10020.2724 
  13514 	10020.2672 
  13516 	10020.2596 
  13518 	10020.2671 
  13520 	10020.2792 
  13522 	10020.2627 
  13524 	10020.264 
  13527 	 10020.27 
  13529 	10020.2753 
  13531 	10020.2713 
  13533 	10020.2707 
  13535 	10020.2688 
  13537 	10020.2677 
  13539 	10020.2837 
  13541 	10020.2729 
  13543 	10020.2737 
  13546 	10020.2742 
  13548 	10020.2802 
  13550 	10020.2834 
  13552 	10020.2746 
  13554 	10020.279 
  13556 	10020.2802 
  13558 	10020.2661 
  13561 	10020.2771 
  13563 	10020.2767 
  13565 	10020.2687 
  13567 	10020.2741 
  13569 	 10020.28 
  13571 	10020.2778 
  13573 	10020.2743 
  13575 	10020.2738 
  13577 	10020.2742 
  13580 	10020.275 
  13582 	10020.2799 
  13584 	10020.2693 
  13586 	10020.2791 
  13588 	10020.2819 
  13590 	10020.2898 
  13592 	10020.275 
  13595 	10020.2794 
  13597 	10020.2809 
  13599 	10020.278 
  13601 	10020.2724 
  13603 	10020.2767 
  13605 	10020.2798 
  13607 	10020.2733 
  13609 	10020.2636 
  13611 	10020.2765 
  13614 	10020.2711 
  13616 	10020.2764 
  13618 	10020.2768 
  13620 	10020.2675 
  13622 	10020.2648 
  13624 	10020.277 
  13626 	10020.2669 
  13629 	10020.2595 
  13631 	10020.2763 
  13633 	10020.2761 
  13635 	10020.269 
  13637 	10020.2641 
  13639 	10020.2713 
  13641 	10020.2671 
  13643 	10020.2723 
  13646 	10020.2814 
  13648 	10020.2643 
  13650 	10020.2656 
  13652 	10020.2686 
  13654 	10020.2725 
  13656 	10020.2745 
  13658 	10020.2642 
  13660 	10020.2644 
  13662 	10020.2635 
  13665 	10020.2675 
  13667 	10020.2744 
  13669 	10020.2747 
  13671 	10020.269 
  13673 	10020.2712 
  13675 	10020.2753 
  13677 	10020.2778 
  13680 	10020.2649 
  13682 	10020.2698 
  13684 	10020.2704 
  13686 	10020.2627 
  13688 	10020.2628 
  13690 	10020.2615 
  13692 	10020.2609 
  13694 	10020.2719 
  13697 	10020.2574 
  13699 	10020.2623 
  13701 	10020.263 
  13703 	10020.2722 
  13705 	10020.2694 
  13707 	10020.2554 
  13709 	10020.2618 
  13711 	10020.2539 
  13714 	10020.2513 
  13716 	10020.2731 
  13718 	10020.2681 
  13720 	10020.2686 
  13722 	10020.2564 
  13724 	10020.2446 
  13726 	10020.2411 
  13728 	10020.2773 
  13731 	10020.2618 
  13733 	10020.2583 
  13735 	10020.2612 
  13737 	10020.2696 
  13739 	10020.2501 
  13741 	10020.267 
  13743 	10020.2717 
  13745 	10020.2577 
  13748 	10020.2584 
  13750 	10020.2705 
  13752 	10020.2666 
  13754 	10020.2622 
  13756 	10020.2612 
  13758 	10020.2699 
  13760 	10020.2575 
  13762 	10020.2614 
  13765 	10020.2583 
  13767 	10020.272 
  13769 	10020.2655 
  13771 	10020.2681 
  13773 	10020.2688 
  13775 	10020.2638 
  13777 	10020.2674 
  13779 	10020.2725 
  13782 	10020.2754 
  13784 	10020.2642 
  13786 	10020.2691 
  13788 	10020.2558 
  13790 	10020.2699 
  13792 	10020.2591 
  13794 	10020.2618 
  13796 	 10020.26 
  13799 	10020.2513 
  13801 	10020.2594 
  13803 	10020.2555 
  13805 	10020.2611 
  13807 	10020.2725 
  13809 	10020.2673 
  13811 	10020.259 
  13813 	10020.2523 
  13816 	10020.2594 
  13818 	10020.2697 
  13820 	10020.2663 
  13822 	10020.2633 
  13824 	10020.2542 
  13826 	10020.252 
  13828 	10020.2517 
  13830 	10020.262 
  13833 	10020.2628 
  13835 	10020.2589 
  13837 	10020.2555 
  13839 	10020.2545 
  13841 	10020.2625 
  13843 	10020.2578 
  13845 	10020.2583 
  13847 	10020.2607 
  13850 	10020.2542 
  13852 	10020.2558 
  13854 	10020.2521 
  13856 	10020.2531 
  13858 	10020.2561 
  13860 	10020.2502 
  13862 	10020.2623 
  13865 	10020.2518 
  13867 	10020.2445 
  13869 	10020.2536 
  13871 	10020.2562 
  13873 	10020.2613 
  13875 	10020.2626 
  13877 	10020.2556 
  13879 	10020.2515 
  13882 	10020.2462 
  13884 	10020.2635 
  13886 	10020.2505 
  13888 	10020.2501 
  13890 	10020.2472 
  13892 	10020.2437 
  13894 	10020.2484 
  13896 	10020.2532 
  13898 	10020.2596 
  13901 	10020.253 
  13903 	10020.2544 
  13905 	10020.2641 
  13907 	10020.2578 
  13909 	10020.2621 
  13911 	10020.2635 
  13913 	10020.251 
  13916 	10020.253 
  13918 	10020.2451 
  13920 	10020.253 
  13922 	10020.2481 
  13924 	10020.2524 
  13926 	10020.2504 
  13928 	10020.2477 
  13930 	10020.2468 
  13932 	10020.2489 
  13935 	10020.2486 
  13937 	10020.2485 
  13939 	10020.2532 
  13941 	10020.2499 
  13943 	10020.2504 
  13945 	10020.2504 
  13947 	10020.2509 
  13950 	10020.2411 
  13952 	10020.2528 
  13954 	10020.2435 
  13956 	10020.2503 
  13958 	10020.2449 
  13960 	10020.2563 
  13962 	10020.2471 
  13964 	10020.2404 
  13966 	10020.2483 
  13969 	10020.2437 
  13971 	10020.2509 
  13973 	10020.2486 
  13975 	10020.2468 
  13977 	10020.2457 
  13979 	10020.257 
  13981 	10020.2474 
  13984 	10020.2391 
  13986 	10020.261 
  13988 	10020.2591 
  13990 	10020.2401 
  13992 	10020.2418 
  13994 	10020.2461 
  13996 	10020.2504 
  13998 	10020.243 
  14000 	10020.2631 
  14003 	10020.2521 
  14005 	10020.2408 
  14007 	10020.2606 
  14009 	10020.2477 
  14011 	10020.2487 
  14013 	10020.2635 
  14015 	10020.2761 
  14018 	10020.2553 
  14020 	10020.2421 
  14022 	10020.2581 
  14024 	10020.263 
  14026 	10020.2489 
  14028 	10020.2497 
  14030 	10020.2562 
  14032 	10020.2412 
  14034 	10020.2541 
  14037 	10020.251 
  14039 	10020.2519 
  14041 	10020.2505 
  14043 	10020.2591 
  14045 	10020.2491 
  14047 	10020.2605 
  14049 	10020.2587 
  14052 	10020.261 
  14054 	10020.2516 
  14056 	10020.2548 
  14058 	10020.2508 
  14060 	10020.2585 
  14062 	10020.2595 
  14064 	10020.2557 
  14066 	10020.2546 
  14068 	10020.2542 
  14071 	10020.2385 
  14073 	10020.2582 
  14075 	10020.2602 
  14077 	10020.2638 
  14079 	10020.2494 
  14081 	10020.2422 
  14083 	10020.2534 
  14086 	10020.2574 
  14088 	10020.2534 
  14090 	10020.2638 
  14092 	10020.2507 
  14094 	10020.2601 
  14096 	10020.2438 
  14098 	10020.2466 
  14100 	10020.2512 
  14103 	10020.262 
  14105 	10020.2526 
  14107 	10020.261 
  14109 	10020.2573 
  14111 	10020.2413 
  14113 	10020.2555 
  14115 	10020.2573 
  14117 	10020.2596 
  14120 	10020.2565 
  14122 	10020.2418 
  14124 	10020.2574 
  14126 	10020.2462 
  14128 	10020.2685 
  14130 	10020.2482 
  14132 	10020.2458 
  14134 	10020.2626 
  14137 	10020.2499 
  14139 	10020.2672 
  14141 	10020.2505 
  14143 	10020.2456 
  14145 	10020.2626 
  14147 	10020.2481 
  14149 	10020.2529 
  14151 	10020.2636 
  14154 	10020.2622 
  14156 	10020.2519 
  14158 	10020.2571 
  14160 	10020.2562 
  14162 	10020.2537 
  14164 	10020.255 
  14166 	10020.249 
  14168 	10020.2526 
  14171 	10020.2636 
  14173 	10020.2537 
  14175 	10020.2494 
  14177 	10020.2562 
  14179 	10020.2527 
  14181 	10020.2641 
  14183 	10020.2671 
  14185 	 10020.25 
  14188 	10020.2544 
  14190 	10020.2492 
  14192 	10020.2439 
  14194 	10020.2578 
  14196 	10020.2363 
  14198 	10020.2355 
  14200 	10020.2603 
  14203 	10020.2423 
  14205 	10020.2541 
  14207 	10020.2457 
  14209 	10020.2443 
  14211 	10020.2588 
  14213 	10020.2397 
  14215 	10020.251 
  14217 	10020.2561 
  14219 	10020.2619 
  14222 	10020.2476 
  14224 	10020.2521 
  14226 	10020.2462 
  14228 	10020.2527 
  14230 	10020.2494 
  14232 	10020.246 
  14234 	10020.2561 
  14236 	10020.2593 
  14239 	10020.2519 
  14241 	10020.2418 
  14243 	10020.2526 
  14245 	10020.2549 
  14247 	10020.2595 
  14249 	10020.2502 
  14251 	10020.245 
  14253 	10020.2576 
  14256 	10020.2452 
  14258 	10020.2479 
  14260 	10020.252 
  14262 	10020.2493 
  14264 	10020.2484 
  14266 	10020.2534 
  14268 	10020.2448 
  14270 	10020.2332 
  14273 	10020.2419 
  14275 	10020.243 
  14277 	10020.2342 
  14279 	10020.2443 
  14281 	10020.2459 
  14283 	10020.2518 
  14285 	10020.2434 
  14288 	10020.2458 
  14290 	10020.2469 
  14292 	10020.2475 
  14294 	10020.2474 
  14296 	10020.2495 
  14298 	10020.2508 
  14300 	10020.2459 
  14302 	10020.2305 
  14304 	10020.2366 
  14307 	10020.2409 
  14309 	10020.2562 
  14311 	10020.2422 
  14313 	10020.2528 
  14315 	10020.2539 
  14317 	10020.2336 
  14319 	10020.2551 
  14322 	10020.2452 
  14324 	10020.2341 
  14326 	10020.2591 
  14328 	10020.254 
  14330 	10020.2476 
  14332 	10020.2499 
  14334 	10020.2578 
  14336 	10020.2422 
  14338 	10020.2651 
  14341 	10020.245 
  14343 	10020.253 
  14345 	10020.2475 
  14347 	10020.2288 
  14349 	10020.2453 
  14351 	10020.2656 
  14353 	10020.224 
  14356 	10020.2506 
  14358 	10020.2519 
  14360 	10020.2264 
  14362 	10020.2548 
  14364 	10020.2448 
  14366 	10020.2606 
  14368 	10020.2529 
  14370 	10020.2365 
  14373 	10020.2574 
  14375 	10020.2439 
  14377 	10020.2423 
  14379 	10020.2577 
  14381 	10020.2542 
  14383 	10020.2418 
  14385 	10020.2612 
  14387 	10020.2453 
  14390 	10020.2352 
  14392 	10020.2537 
  14394 	10020.253 
  14396 	10020.241 
  14398 	10020.2502 
  14400 	10020.2523 
  14402 	10020.2443 
  14404 	10020.2405 
  14407 	10020.2522 
  14409 	10020.245 
  14411 	10020.2343 
  14413 	10020.239 
  14415 	10020.2633 
  14417 	10020.2437 
  14419 	10020.2414 
  14421 	10020.2639 
  14424 	10020.2425 
  14426 	10020.2446 
  14428 	10020.2552 
  14430 	10020.2559 
  14432 	10020.2442 
  14434 	10020.2343 
  14436 	10020.2587 
  14438 	10020.2418 
  14441 	10020.2314 
  14443 	10020.258 
  14445 	10020.2393 
  14447 	10020.2356 
  14449 	10020.2563 
  14451 	10020.2408 
  14453 	10020.2414 
  14455 	10020.2279 
  14458 	10020.247 
  14460 	10020.2358 
  14462 	10020.2369 
  14464 	10020.2288 
  14466 	10020.2443 
  14468 	10020.2359 
  14470 	10020.2334 
  14472 	10020.2457 
  14475 	10020.2378 
  14477 	10020.2373 
  14479 	10020.2379 
  14481 	10020.2317 
  14483 	10020.2403 
  14485 	10020.2272 
  14487 	10020.2358 
  14489 	10020.2396 
  14492 	10020.2353 
  14494 	10020.2455 
  14496 	10020.2445 
  14498 	10020.2362 
  14500 	10020.2292 
  14502 	10020.2425 
  14504 	10020.2501 
  14506 	10020.2419 
  14509 	10020.2367 
  14511 	10020.2573 
  14513 	10020.2389 
  14515 	10020.2337 
  14517 	10020.2459 
  14519 	10020.2321 
  14521 	10020.225 
  14523 	10020.2395 
  14526 	10020.2474 
  14528 	10020.2397 
  14530 	10020.2407 
  14532 	10020.2616 
  14534 	10020.2321 
  14536 	10020.2466 
  14538 	10020.2441 
  14540 	10020.2407 
  14543 	10020.2506 
  14545 	10020.2435 
  14547 	10020.229 
  14549 	10020.2292 
  14551 	10020.2502 
  14553 	10020.2328 
  14555 	10020.2507 
  14557 	10020.2455 
  14560 	10020.2364 
  14562 	 10020.24 
  14564 	10020.2395 
  14566 	10020.2419 
  14568 	10020.2429 
  14570 	10020.2419 
  14572 	10020.2363 
  14574 	10020.2445 
  14577 	10020.2465 
  14579 	10020.2471 
  14581 	10020.2376 
  14583 	10020.2376 
  14585 	10020.2461 
  14587 	10020.2365 
  14589 	10020.2382 
  14592 	10020.2471 
  14594 	10020.2451 
  14596 	 10020.25 
  14598 	10020.2348 
  14600 	10020.2311 
  14602 	10020.2449 
  14604 	10020.2424 
  14606 	10020.2424 
  14608 	10020.239 
  14611 	10020.2329 
  14613 	10020.2369 
  14615 	10020.2548 
  14617 	10020.2373 
  14619 	10020.2445 
  14621 	10020.2457 
  14623 	10020.2436 
  14625 	10020.2363 
  14628 	10020.2496 
  14630 	10020.2464 
  14632 	10020.2384 
  14634 	10020.2392 
  14636 	10020.2353 
  14638 	10020.243 
  14640 	10020.2391 
  14642 	10020.2354 
  14645 	10020.2276 
  14647 	10020.2444 
  14649 	10020.2366 
  14651 	10020.247 
  14653 	10020.2589 
  14655 	10020.2377 
  14657 	10020.2457 
  14659 	10020.2514 
  14662 	10020.2452 
  14664 	10020.2384 
  14666 	10020.2446 
  14668 	10020.2387 
  14670 	10020.2332 
  14672 	10020.2374 
  14674 	10020.2337 
  14677 	10020.2179 
  14679 	 10020.23 
  14681 	10020.2417 
  14683 	10020.2384 
  14685 	10020.2261 
  14687 	10020.2276 
  14689 	10020.2334 
  14691 	10020.2388 
  14693 	10020.2246 
  14696 	10020.2405 
  14698 	10020.2408 
  14700 	10020.226 
  14702 	10020.2375 
  14704 	10020.2447 
  14706 	10020.2328 
  14708 	10020.2303 
  14710 	10020.2485 
  14713 	10020.2389 
  14715 	10020.2206 
  14717 	10020.2394 
  14719 	10020.2271 
  14721 	10020.2486 
  14723 	10020.2401 
  14725 	10020.2379 
  14728 	10020.2358 
  14730 	10020.2422 
  14732 	10020.2451 
  14734 	10020.224 
  14736 	10020.2377 
  14738 	10020.2518 
  14740 	10020.2228 
  14742 	10020.2246 
  14744 	10020.2333 
  14747 	10020.2393 
  14749 	10020.2203 
  14751 	10020.2331 
  14753 	10020.2397 
  14755 	10020.2353 
  14757 	10020.2364 
  14759 	10020.2303 
  14762 	10020.2475 
  14764 	10020.2391 
  14766 	10020.2282 
  14768 	10020.2436 
  14770 	10020.2485 
  14772 	10020.2418 
  14774 	10020.2377 
  14776 	10020.2383 
  14779 	10020.237 
  14781 	10020.2433 
  14783 	10020.2536 
  14785 	10020.2407 
  14787 	10020.2452 
  14789 	10020.2469 
  14791 	10020.2386 
  14793 	10020.2421 
  14796 	10020.2441 
  14798 	10020.2355 
  14800 	10020.2426 
  14802 	10020.2491 
  14804 	10020.2366 
  14806 	10020.238 
  14808 	10020.2377 
  14810 	10020.2345 
  14813 	10020.2443 
  14815 	10020.2381 
  14817 	10020.2334 
  14819 	10020.2366 
  14821 	10020.2401 
  14823 	 10020.25 
  14825 	10020.2427 
  14827 	10020.2372 
  14830 	10020.2434 
  14832 	10020.2403 
  14834 	10020.2413 
  14836 	10020.2475 
  14838 	10020.2472 
  14840 	10020.2408 
  14842 	10020.2293 
  14844 	10020.2446 
  14847 	10020.245 
  14849 	10020.2534 
  14851 	10020.2404 
  14853 	10020.2361 
  14855 	10020.2341 
  14857 	10020.2345 
  14859 	10020.2316 
  14861 	10020.2264 
  14864 	10020.2384 
  14866 	10020.2462 
  14868 	10020.2364 
  14870 	10020.2355 
  14872 	10020.2344 
  14874 	10020.2497 
  14876 	10020.236 
  14878 	10020.2352 
  14880 	10020.241 
  14883 	10020.243 
  14885 	10020.2294 
  14887 	10020.2447 
  14889 	10020.2505 
  14891 	10020.2455 
  14893 	10020.2221 
  14895 	10020.2489 
  14897 	10020.2397 
  14900 	10020.2317 
  14902 	10020.2462 
  14904 	10020.2447 
  14906 	10020.2316 
  14908 	10020.2375 
  14910 	10020.242 
  14912 	10020.235 
  14915 	10020.2455 
  14917 	10020.2381 
  14919 	 10020.24 
  14921 	10020.2217 
  14923 	10020.2533 
  14925 	10020.2395 
  14927 	10020.2391 
  14929 	10020.2472 
  14932 	10020.2326 
  14934 	10020.2339 
  14936 	10020.2495 
  14938 	10020.236 
  14940 	10020.2237 
  14942 	10020.2388 
  14944 	10020.226 
  14946 	10020.2216 
  14949 	10020.2397 
  14951 	10020.2408 
  14953 	10020.2488 
  14955 	10020.2355 
  14957 	10020.2284 
  14959 	 10020.25 
  14961 	10020.2381 
  14963 	10020.2276 
  14966 	10020.2324 
  14968 	10020.2462 
  14970 	10020.2371 
  14972 	10020.2233 
  14974 	10020.2417 
  14976 	10020.2395 
  14978 	10020.2369 
  14980 	10020.2349 
  14983 	10020.2343 
  14985 	10020.2309 
  14987 	10020.234 
  14989 	10020.2445 
  14991 	10020.2251 
  14993 	10020.2391 
  14995 	10020.2355 
  14997 	10020.2264 
  15000 	10020.2308 
  15002 	10020.2306 
  15004 	10020.2224 
  15006 	10020.2277 
  15008 	10020.2243 
  15010 	10020.2201 
  15012 	10020.2241 
  15014 	10020.2299 
  15017 	10020.2344 
  15019 	10020.2227 
  15021 	 10020.23 
  15023 	10020.2292 
  15025 	10020.2281 
  15027 	10020.2392 
  15029 	10020.2307 
  15031 	10020.2358 
  15034 	10020.2301 
  15036 	10020.2301 
  15038 	10020.2351 
  15040 	10020.2265 
  15042 	10020.2254 
  15044 	10020.2388 
  15046 	10020.2317 
  15048 	10020.2259 
  15051 	10020.2301 
  15053 	10020.2368 
  15055 	10020.2381 
  15057 	10020.2315 
  15059 	10020.2366 
  15061 	10020.2359 
  15063 	10020.2276 
  15065 	10020.2354 
  15068 	10020.236 
  15070 	10020.2249 
  15072 	10020.2359 
  15074 	10020.2228 
  15076 	10020.2258 
  15078 	10020.2358 
  15080 	10020.2508 
  15082 	10020.2298 
  15085 	10020.2286 
  15087 	10020.237 
  15089 	10020.2351 
  15091 	10020.2275 
  15093 	10020.2361 
  15095 	10020.2351 
  15097 	10020.2247 
  15099 	10020.2271 
  15102 	10020.2308 
  15104 	10020.2158 
  15106 	10020.2417 
  15108 	10020.2258 
  15110 	10020.2365 
  15112 	10020.2269 
  15114 	10020.2335 
  15116 	10020.2252 
  15119 	10020.2332 
  15121 	10020.2237 
  15123 	10020.233 
  15125 	10020.2221 
  15127 	10020.2375 
  15129 	10020.2399 
  15131 	10020.2386 
  15134 	10020.2274 
  15136 	10020.2301 
  15138 	10020.2363 
  15140 	10020.2338 
  15142 	10020.2406 
  15144 	10020.2316 
  15146 	10020.2295 
  15148 	10020.2255 
  15150 	10020.225 
  15153 	10020.2241 
  15155 	10020.2325 
  15157 	10020.2415 
  15159 	10020.2318 
  15161 	10020.2427 
  15163 	10020.2292 
  15165 	10020.2273 
  15168 	10020.234 
  15170 	10020.222 
  15172 	10020.2408 
  15174 	10020.2269 
  15176 	10020.2276 
  15178 	10020.2452 
  15180 	10020.2346 
  15182 	10020.2244 
  15184 	10020.244 
  15187 	10020.2196 
  15189 	10020.2305 
  15191 	10020.2493 
  15193 	 10020.23 
  15195 	10020.236 
  15197 	10020.2309 
  15199 	10020.2067 
  15202 	10020.2312 
  15204 	10020.2357 
  15206 	10020.227 
  15208 	10020.2442 
  15210 	10020.2359 
  15212 	10020.223 
  15214 	10020.2245 
  15216 	10020.2351 
  15219 	10020.2367 
  15221 	10020.2346 
  15223 	10020.2346 
  15225 	10020.215 
  15227 	10020.2336 
  15229 	10020.2355 
  15231 	10020.2278 
  15233 	10020.2283 
  15236 	10020.2241 
  15238 	10020.218 
  15240 	10020.2153 
  15242 	10020.2335 
  15244 	10020.2296 
  15246 	10020.2292 
  15248 	10020.2348 
  15250 	10020.2298 
  15253 	10020.2286 
  15255 	10020.2421 
  15257 	10020.2331 
  15259 	10020.2384 
  15261 	10020.2486 
  15263 	10020.2337 
  15265 	10020.2328 
  15267 	10020.2361 
  15270 	10020.2281 
  15272 	10020.2402 
  15274 	10020.238 
  15276 	10020.2374 
  15278 	10020.239 
  15280 	10020.2217 
  15282 	10020.2283 
  15284 	10020.2302 
  15287 	10020.2481 
  15289 	 10020.23 
  15291 	10020.2379 
  15293 	10020.2293 
  15295 	10020.2313 
  15297 	10020.2264 
  15299 	10020.2301 
  15301 	10020.2369 
  15304 	10020.2341 
  15306 	10020.2291 
  15308 	10020.2342 
  15310 	10020.2329 
  15312 	10020.2478 
  15314 	10020.2322 
  15316 	10020.2262 
  15318 	10020.2371 
  15321 	10020.2415 
  15323 	10020.2326 
  15325 	10020.2328 
  15327 	10020.2322 
  15329 	10020.2407 
  15331 	10020.2124 
  15333 	10020.2175 
  15335 	10020.2286 
  15338 	10020.2288 
  15340 	10020.2315 
  15342 	10020.2415 
  15344 	10020.2203 
  15346 	10020.2271 
  15348 	10020.2371 
  15350 	10020.2204 
  15352 	10020.2231 
  15355 	10020.2367 
  15357 	10020.2259 
  15359 	10020.2331 
  15361 	10020.2403 
  15363 	10020.2434 
  15365 	10020.2384 
  15367 	10020.2332 
  15370 	10020.2305 
  15372 	10020.2461 
  15374 	10020.2312 
  15376 	10020.2212 
  15378 	10020.2357 
  15380 	10020.2395 
  15382 	10020.2349 
  15384 	10020.2403 
  15386 	10020.2263 
  15389 	10020.2407 
  15391 	10020.2423 
  15393 	10020.2379 
  15395 	10020.2334 
  15397 	10020.2323 
  15399 	10020.2328 
  15401 	10020.2448 
  15403 	10020.2375 
  15406 	10020.2437 
  15408 	10020.2234 
  15410 	10020.229 
  15412 	10020.2305 
  15414 	10020.2356 
  15416 	10020.228 
  15418 	10020.2292 
  15420 	10020.2224 
  15423 	10020.2217 
  15425 	10020.2636 
  15427 	10020.2422 
  15429 	10020.2363 
  15431 	10020.228 
  15433 	10020.2116 
  15435 	10020.2222 
